year_sale,gu,area,floor,year_built,type,price
2025,서대문구,59.873,14.0,2014.0,아파트,62.0
2025,성북구,84.09,9.0,2005.0,아파트,60.0
2025,서대문구,84.989,2.0,2015.0,아파트,157.0
2025,구로구,59.94,12.0,2001.0,아파트,71.0
2025,강동구,81.07,3.0,1986.0,아파트,154.0
2025,성북구,13.28,14.0,2015.0,아파트,17.0
2025,도봉구,45.9,2.0,1988.0,아파트,41.0
2025,강남구,120.78,32.0,2002.0,아파트,367.0
2025,강서구,82.5,6.0,2003.0,아파트,49.5
2025,강동구,112.93,15.0,1986.0,아파트,130.0
2025,강남구,84.83,3.0,2012.0,아파트,145.5
2025,강동구,84.79,8.0,2002.0,아파트,117.0
2025,성동구,123.51,13.0,1990.0,아파트,210.0
2025,노원구,59.94,16.0,2001.0,아파트,66.0
2025,구로구,58.136,13.0,2004.0,아파트,76.0
2025,서대문구,84.95,19.0,2024.0,아파트,140.0
2025,강남구,39.53,7.0,1992.0,아파트,139.0
2025,구로구,110.188,19.0,2004.0,아파트,104.0
2025,서대문구,84.93,7.0,1990.0,아파트,71.0
2025,성동구,59.99,10.0,2009.0,아파트,128.7
2025,서초구,68.91,9.0,1978.0,아파트,345.0
2025,노원구,35.28,11.0,1988.0,아파트,45.0
2025,중구,35.57,7.0,2016.0,아파트,33.5
2025,동작구,115.84,3.0,2012.0,아파트,204.5
2025,용산구,83.3,12.0,1974.0,아파트,268.96
2025,중랑구,84.8,2.0,2000.0,아파트,58.5
2025,동작구,84.98,17.0,2012.0,아파트,174.0
2025,노원구,41.3,4.0,1987.0,아파트,51.0
2025,송파구,96.65,4.0,1981.0,아파트,288.0
2025,동작구,84.28,3.0,2000.0,아파트,129.0
2025,마포구,84.901,4.0,2019.0,아파트,212.0
2025,은평구,59.938,14.0,2019.0,아파트,103.5
2025,금천구,59.94,3.0,1998.0,아파트,44.0
2025,영등포구,120.693,13.0,2008.0,아파트,134.0
2025,동작구,84.918,2.0,2019.0,아파트,249.0
2025,강남구,84.43,4.0,1979.0,아파트,379.0
2025,마포구,79.97,9.0,1991.0,아파트,134.0
2025,성북구,84.87,10.0,1998.0,아파트,79.0
2025,동대문구,84.63,15.0,1994.0,아파트,81.5
2025,서초구,80.515,15.0,2020.0,아파트,168.5
2025,노원구,59.2,8.0,1988.0,아파트,61.65
2025,서초구,137.47,10.0,1987.0,아파트,271.0
2025,송파구,79.7,5.0,2001.0,아파트,135.0
2025,구로구,124.11,19.0,2006.0,아파트,90.0
2025,성동구,59.885,8.0,2000.0,아파트,161.0
2025,구로구,54.61,9.0,1989.0,아파트,49.5
2025,성동구,62.41,3.0,1989.0,아파트,93.0
2025,구로구,59.98,6.0,2010.0,아파트,69.0
2025,동작구,59.698,13.0,2021.0,아파트,145.8
2025,노원구,58.01,10.0,1988.0,아파트,62.5
2025,성동구,84.77,8.0,2016.0,아파트,195.0
2025,도봉구,79.07,12.0,1990.0,아파트,82.0
2025,중구,114.88,12.0,2002.0,아파트,147.0
2025,동작구,84.995,10.0,2007.0,아파트,147.0
2025,성북구,59.65,8.0,2010.0,아파트,71.8
2025,성동구,77.32,4.0,1990.0,아파트,165.0
2025,성북구,84.92,7.0,2010.0,아파트,126.0
2025,중랑구,83.43,2.0,2005.0,아파트,50.0
2025,구로구,59.94,4.0,2001.0,아파트,68.5
2025,송파구,84.79,9.0,2008.0,아파트,256.0
2025,성동구,134.79,4.0,1998.0,아파트,100.0
2025,성동구,134.79,6.0,1998.0,아파트,115.0
2025,성북구,59.94,4.0,1999.0,아파트,69.0
2025,영등포구,59.28,2.0,1999.0,아파트,66.0
2025,성동구,84.767,14.0,2004.0,아파트,201.0
2025,성북구,84.96,5.0,2006.0,아파트,105.0
2025,관악구,68.8,9.0,1992.0,아파트,79.0
2025,서대문구,114.98,7.0,2011.0,아파트,165.0
2025,광진구,59.95,13.0,1996.0,아파트,119.0
2025,서대문구,59.98,4.0,2011.0,아파트,120.0
2025,송파구,84.86,11.0,1992.0,아파트,103.0
2025,성북구,59.4,11.0,1999.0,아파트,64.5
2025,강동구,59.983,18.0,2007.0,아파트,123.0
2025,마포구,84.985,12.0,1997.0,아파트,169.0
2025,중랑구,84.98,14.0,1993.0,아파트,65.0
2025,강남구,119.89,20.0,2006.0,아파트,380.0
2025,강남구,84.122,3.0,2007.0,아파트,227.0
2025,송파구,84.67,2.0,1985.0,아파트,135.0
2025,강동구,84.93,14.0,2002.0,아파트,112.0
2025,광진구,84.69,5.0,2007.0,아파트,140.0
2025,강서구,59.92,7.0,2004.0,아파트,55.4
2025,구로구,78.23,10.0,2003.0,아파트,48.5
2025,성동구,84.8,8.0,2000.0,아파트,87.0
2025,노원구,84.99,4.0,1998.0,아파트,62.5
2025,송파구,39.69,6.0,1989.0,아파트,64.0
2025,강남구,84.93,8.0,2006.0,아파트,185.0
2025,성동구,84.82,11.0,2001.0,아파트,133.0
2025,종로구,46.64,3.0,2003.0,아파트,45.0
2025,송파구,150.58,4.0,2004.0,아파트,170.0
2025,서초구,84.33,15.0,1989.0,아파트,212.0
2025,양천구,49.99,15.0,2000.0,아파트,45.0
2025,중랑구,111.73,19.0,2010.0,아파트,95.0
2025,마포구,59.94,4.0,1998.0,아파트,111.5
2025,성동구,84.495,4.0,1996.0,아파트,94.5
2025,구로구,59.99,20.0,2006.0,아파트,74.8
2025,구로구,39.415,5.0,2025.0,아파트,43.6
2025,노원구,113.51,13.0,1999.0,아파트,92.0
2025,구로구,39.415,15.0,2025.0,아파트,46.95
2025,구로구,39.415,19.0,2025.0,아파트,47.7
2025,용산구,59.88,11.0,1998.0,아파트,197.5
2025,구로구,39.415,17.0,2025.0,아파트,47.7
2025,광진구,84.45,3.0,1991.0,아파트,119.0
2025,구로구,39.415,16.0,2025.0,아파트,47.7
2025,강서구,114.78,1.0,1998.0,아파트,93.0
2025,구로구,36.654,13.0,2025.0,아파트,41.5
2025,강남구,38.671,3.0,2008.0,아파트,135.0
2025,구로구,36.654,14.0,2025.0,아파트,41.5
2025,강남구,84.236,4.0,2008.0,아파트,315.0
2025,구로구,36.654,15.0,2025.0,아파트,41.5
2025,강남구,84.236,4.0,2008.0,아파트,315.0
2025,구로구,36.654,16.0,2025.0,아파트,42.15
2025,구로구,36.654,19.0,2025.0,아파트,42.15
2025,구로구,36.654,11.0,2025.0,아파트,41.25
2025,서대문구,59.873,13.0,2014.0,아파트,63.0
2025,구로구,36.654,10.0,2025.0,아파트,41.05
2025,구로구,36.654,21.0,2025.0,아파트,42.15
2025,마포구,59.713,1.0,2007.0,아파트,115.5
2025,구로구,36.654,6.0,2025.0,아파트,38.2
2025,서대문구,84.95,15.0,2024.0,아파트,134.0
2025,구로구,36.654,20.0,2025.0,아파트,42.15
2025,서대문구,59.93,3.0,2000.0,아파트,78.8
2025,구로구,36.654,5.0,2025.0,아파트,38.0
2025,구로구,18.887,10.0,2025.0,아파트,22.45
2025,구로구,18.887,9.0,2025.0,아파트,22.15
2025,구로구,18.887,4.0,2025.0,아파트,20.95
2025,구로구,18.887,20.0,2025.0,아파트,23.05
2025,구로구,18.887,19.0,2025.0,아파트,23.05
2025,동작구,84.609,15.0,2012.0,아파트,159.5
2025,구로구,18.887,10.0,2025.0,아파트,22.45
2025,구로구,18.887,17.0,2025.0,아파트,23.05
2025,노원구,59.22,9.0,1989.0,아파트,55.5
2025,구로구,18.887,11.0,2025.0,아파트,22.55
2025,구로구,18.887,12.0,2025.0,아파트,22.55
2025,영등포구,59.28,2.0,1999.0,아파트,66.0
2025,구로구,18.887,23.0,2025.0,아파트,23.05
2025,광진구,83.29,19.0,2002.0,아파트,85.0
2025,구로구,18.887,11.0,2025.0,아파트,22.55
2025,구로구,18.887,13.0,2025.0,아파트,22.7
2025,성동구,84.92,2.0,2014.0,아파트,169.0
2025,구로구,18.887,5.0,2025.0,아파트,21.05
2025,성북구,84.95,7.0,2005.0,아파트,73.0
2025,구로구,18.887,6.0,2025.0,아파트,21.2
2025,성동구,59.96,1.0,2000.0,아파트,107.0
2025,구로구,18.887,8.0,2025.0,아파트,22.25
2025,구로구,18.887,5.0,2025.0,아파트,21.05
2025,구로구,18.887,12.0,2025.0,아파트,22.55
2025,구로구,18.887,13.0,2025.0,아파트,22.7
2025,양천구,177.48,41.0,2009.0,아파트,415.0
2025,구로구,18.887,7.0,2025.0,아파트,22.0
2025,구로구,18.887,14.0,2025.0,아파트,22.7
2025,구로구,18.887,14.0,2025.0,아파트,22.7
2025,구로구,18.887,19.0,2025.0,아파트,23.05
2025,성동구,140.309,16.0,2017.0,아파트,565.0
2025,구로구,18.887,15.0,2025.0,아파트,22.7
2025,송파구,59.88,14.0,2007.0,아파트,250.0
2025,구로구,18.887,22.0,2025.0,아파트,23.25
2025,광진구,124.93,1.0,1983.0,아파트,230.0
2025,구로구,18.887,13.0,2025.0,아파트,22.95
2025,송파구,84.83,14.0,2007.0,아파트,299.0
2025,구로구,18.887,11.0,2025.0,아파트,22.85
2025,구로구,18.887,10.0,2025.0,아파트,22.7
2025,도봉구,59.67,1.0,1988.0,아파트,37.0
2025,구로구,18.887,14.0,2025.0,아파트,22.7
2025,구로구,18.887,8.0,2025.0,아파트,22.25
2025,구로구,18.887,6.0,2025.0,아파트,21.2
2025,구로구,18.887,8.0,2025.0,아파트,22.25
2025,구로구,18.887,6.0,2025.0,아파트,21.2
2025,구로구,18.887,4.0,2025.0,아파트,20.95
2025,구로구,18.887,9.0,2025.0,아파트,22.35
2025,송파구,59.95,4.0,2008.0,아파트,239.5
2025,구로구,18.887,10.0,2025.0,아파트,22.45
2025,송파구,84.79,9.0,2008.0,아파트,256.0
2025,구로구,18.887,9.0,2025.0,아파트,22.15
2025,구로구,18.887,10.0,2025.0,아파트,22.45
2025,영등포구,84.65,13.0,2017.0,아파트,171.7
2025,구로구,18.887,9.0,2025.0,아파트,22.15
2025,구로구,18.887,7.0,2025.0,아파트,22.0
2025,구로구,18.887,6.0,2025.0,아파트,21.2
2025,강동구,59.785,17.0,2019.0,아파트,160.0
2025,구로구,18.55,17.0,2025.0,아파트,22.9
2025,마포구,84.96,10.0,2007.0,아파트,122.0
2025,구로구,18.55,13.0,2025.0,아파트,22.5
2025,구로구,18.55,10.0,2025.0,아파트,22.3
2025,성동구,59.96,9.0,2000.0,아파트,125.0
2025,구로구,18.55,8.0,2025.0,아파트,21.85
2025,강남구,127.75,13.0,1985.0,아파트,480.0
2025,구로구,18.55,19.0,2025.0,아파트,22.9
2025,성동구,84.95,19.0,2003.0,아파트,150.0
2025,구로구,18.55,13.0,2025.0,아파트,22.5
2025,성동구,84.95,19.0,2003.0,아파트,150.0
2025,구로구,18.55,10.0,2025.0,아파트,22.3
2025,송파구,84.99,27.0,2018.0,아파트,268.0
2025,구로구,18.55,9.0,2025.0,아파트,22.0
2025,동작구,59.99,7.0,2007.0,아파트,132.2
2025,구로구,18.55,5.0,2025.0,아파트,20.7
2025,양천구,84.84,7.0,1995.0,아파트,99.25
2025,구로구,18.55,20.0,2025.0,아파트,22.9
2025,구로구,18.55,19.0,2025.0,아파트,22.9
2025,구로구,18.55,17.0,2025.0,아파트,22.9
2025,영등포구,115.78,9.0,2003.0,아파트,205.0
2025,구로구,18.55,15.0,2025.0,아파트,22.5
2025,영등포구,59.53,19.0,1997.0,아파트,88.0
2025,구로구,18.55,10.0,2025.0,아파트,22.3
2025,영등포구,114.7,11.0,1999.0,아파트,141.3
2025,구로구,18.55,5.0,2025.0,아파트,20.95
2025,서초구,79.47,5.0,1988.0,아파트,317.0
2025,구로구,18.55,4.0,2025.0,아파트,20.85
2025,노원구,59.26,2.0,1991.0,아파트,53.5
2025,구로구,18.55,12.0,2025.0,아파트,22.4
2025,노원구,49.5,5.0,1990.0,아파트,52.7
2025,구로구,18.55,4.0,2025.0,아파트,20.85
2025,도봉구,60.5,7.0,1988.0,아파트,68.8
2025,구로구,18.55,20.0,2025.0,아파트,22.9
2025,도봉구,36.16,13.0,1989.0,아파트,30.0
2025,구로구,18.55,19.0,2025.0,아파트,22.9
2025,구로구,18.55,18.0,2025.0,아파트,22.9
2025,구로구,18.55,17.0,2025.0,아파트,22.9
2025,구로구,18.55,14.0,2025.0,아파트,22.5
2025,구로구,18.55,13.0,2025.0,아파트,22.5
2025,구로구,18.55,12.0,2025.0,아파트,22.4
2025,송파구,71.2,3.0,1979.0,아파트,240.0
2025,구로구,18.55,11.0,2025.0,아파트,22.4
2025,노원구,49.5,5.0,1989.0,아파트,54.75
2025,구로구,18.55,9.0,2025.0,아파트,22.0
2025,강서구,49.2,14.0,1994.0,아파트,49.0
2025,구로구,18.55,8.0,2025.0,아파트,21.85
2025,송파구,59.96,13.0,2008.0,아파트,259.0
2025,구로구,18.55,7.0,2025.0,아파트,21.85
2025,송파구,59.96,7.0,2008.0,아파트,255.0
2025,구로구,18.55,10.0,2025.0,아파트,22.3
2025,광진구,59.94,9.0,1998.0,아파트,118.0
2025,구로구,18.55,9.0,2025.0,아파트,22.0
2025,노원구,106.25,6.0,1989.0,아파트,93.0
2025,구로구,18.55,5.0,2025.0,아파트,20.95
2025,마포구,83.757,6.0,2005.0,아파트,102.0
2025,구로구,18.55,17.0,2025.0,아파트,22.9
2025,종로구,84.028,12.0,2015.0,아파트,121.0
2025,구로구,18.55,5.0,2025.0,아파트,20.95
2025,동대문구,59.96,18.0,2021.0,아파트,127.0
2025,구로구,18.55,4.0,2025.0,아파트,20.85
2025,양천구,84.51,3.0,2011.0,아파트,75.0
2025,구로구,18.55,15.0,2025.0,아파트,22.5
2025,중랑구,111.73,19.0,2010.0,아파트,95.0
2025,구로구,18.55,14.0,2025.0,아파트,22.5
2025,구로구,18.55,12.0,2025.0,아파트,22.4
2025,구로구,18.55,10.0,2025.0,아파트,22.3
2025,동작구,84.847,11.0,2013.0,아파트,147.0
2025,구로구,18.55,9.0,2025.0,아파트,22.0
2025,동작구,84.847,5.0,2013.0,아파트,148.0
2025,양천구,113.91,14.0,2000.0,아파트,105.5
2025,양천구,113.91,13.0,2000.0,아파트,102.0
2025,구로구,18.55,8.0,2025.0,아파트,21.85
2025,구로구,18.55,17.0,2025.0,아파트,22.9
2025,구로구,18.55,16.0,2025.0,아파트,22.9
2025,은평구,59.98,8.0,2017.0,아파트,72.8
2025,구로구,18.55,15.0,2025.0,아파트,22.5
2025,은평구,59.98,14.0,2017.0,아파트,59.9
2025,구로구,18.55,11.0,2025.0,아파트,22.4
2025,은평구,59.99,14.0,2018.0,아파트,74.5
2025,구로구,18.55,6.0,2025.0,아파트,20.9
2025,강남구,84.43,5.0,1979.0,아파트,369.0
2025,구로구,18.55,5.0,2025.0,아파트,20.8
2025,서대문구,82.35,5.0,1996.0,아파트,60.0
2025,구로구,18.55,17.0,2025.0,아파트,22.9
2025,영등포구,123.76,8.0,1984.0,아파트,180.0
2025,구로구,18.55,15.0,2025.0,아파트,22.5
2025,구로구,18.55,14.0,2025.0,아파트,22.5
2025,구로구,18.55,11.0,2025.0,아파트,22.4
2025,노원구,59.99,18.0,2020.0,아파트,88.5
2025,구로구,18.55,17.0,2025.0,아파트,22.9
2025,구로구,18.55,15.0,2025.0,아파트,22.5
2025,구로구,18.55,14.0,2025.0,아파트,22.5
2025,강동구,67.42,5.0,1996.0,아파트,58.9
2025,구로구,18.55,11.0,2025.0,아파트,22.4
2025,강서구,59.98,9.0,2005.0,아파트,113.0
2025,구로구,18.55,10.0,2025.0,아파트,22.3
2025,구로구,18.55,22.0,2025.0,아파트,22.9
2025,구로구,51.44,7.0,1985.0,아파트,78.0
2025,구로구,18.55,17.0,2025.0,아파트,22.9
2025,금천구,59.91,7.0,2002.0,아파트,42.9
2025,구로구,18.55,15.0,2025.0,아파트,22.5
2025,성동구,84.99,8.0,2017.0,아파트,148.0
2025,구로구,18.55,13.0,2025.0,아파트,22.5
2025,송파구,16.419,16.0,2016.0,아파트,19.5
2025,구로구,18.55,12.0,2025.0,아파트,22.4
2025,송파구,100.31,9.0,1988.0,아파트,283.5
2025,구로구,18.55,10.0,2025.0,아파트,22.3
2025,송파구,121.23,4.0,1988.0,아파트,305.0
2025,구로구,18.55,8.0,2025.0,아파트,21.85
2025,성동구,59.78,13.0,2016.0,아파트,198.0
2025,구로구,18.55,18.0,2025.0,아파트,22.9
2025,성동구,84.822,9.0,1999.0,아파트,189.0
2025,구로구,18.55,14.0,2025.0,아파트,22.5
2025,강동구,79.07,5.0,2004.0,아파트,67.0
2025,구로구,18.55,12.0,2025.0,아파트,22.4
2025,구로구,84.741,1.0,2002.0,아파트,62.0
2025,구로구,18.55,7.0,2025.0,아파트,21.85
2025,구로구,18.55,19.0,2025.0,아파트,22.9
2025,영등포구,84.84,6.0,2002.0,아파트,124.7
2025,구로구,18.55,15.0,2025.0,아파트,22.5
2025,구로구,18.55,12.0,2025.0,아파트,22.4
2025,노원구,59.34,2.0,1996.0,아파트,52.0
2025,구로구,18.55,20.0,2025.0,아파트,22.9
2025,구로구,18.55,19.0,2025.0,아파트,22.9
2025,구로구,18.55,17.0,2025.0,아파트,22.9
2025,강남구,59.4,6.0,2005.0,아파트,250.0
2025,구로구,18.55,14.0,2025.0,아파트,22.5
2025,중랑구,68.12,5.0,1996.0,아파트,58.5
2025,구로구,18.55,11.0,2025.0,아파트,22.4
2025,구로구,18.55,6.0,2025.0,아파트,21.05
2025,강동구,33.71,3.0,2004.0,아파트,30.7
2025,구로구,18.55,4.0,2025.0,아파트,20.85
2025,강북구,84.86,4.0,2004.0,아파트,64.0
2025,구로구,18.55,16.0,2025.0,아파트,22.9
2025,강북구,59.98,12.0,2004.0,아파트,62.0
2025,구로구,18.55,11.0,2025.0,아파트,22.4
2025,강북구,59.98,12.0,2004.0,아파트,58.5
2025,구로구,18.55,5.0,2025.0,아파트,20.95
2025,구로구,18.55,20.0,2025.0,아파트,22.9
2025,구로구,18.55,12.0,2025.0,아파트,22.4
2025,영등포구,84.87,4.0,1996.0,아파트,120.0
2025,구로구,18.55,11.0,2025.0,아파트,22.4
2025,구로구,18.55,10.0,2025.0,아파트,22.3
2025,영등포구,84.65,13.0,2017.0,아파트,171.7
2025,구로구,18.55,6.0,2025.0,아파트,21.05
2025,성동구,198.219,46.0,2020.0,아파트,1870.0
2025,구로구,18.55,18.0,2025.0,아파트,22.9
2025,서초구,78.48,13.0,2018.0,아파트,422.5
2025,구로구,18.55,16.0,2025.0,아파트,22.9
2025,구로구,18.55,9.0,2025.0,아파트,22.0
2025,구로구,18.55,19.0,2025.0,아파트,22.9
2025,구로구,18.55,13.0,2025.0,아파트,22.5
2025,구로구,18.55,16.0,2025.0,아파트,22.9
2025,구로구,18.55,7.0,2025.0,아파트,21.85
2025,송파구,73.17,5.0,2003.0,아파트,61.0
2025,구로구,18.55,20.0,2025.0,아파트,22.9
2025,구로구,18.55,17.0,2025.0,아파트,22.9
2025,강남구,108.36,11.0,1983.0,아파트,648.0
2025,구로구,18.55,16.0,2025.0,아파트,22.9
2025,노원구,52.9,7.0,2002.0,아파트,31.7
2025,구로구,18.55,14.0,2025.0,아파트,22.5
2025,구로구,18.55,13.0,2025.0,아파트,22.5
2025,구로구,18.55,12.0,2025.0,아파트,22.4
2025,마포구,59.751,23.0,2019.0,아파트,181.0
2025,구로구,18.55,4.0,2025.0,아파트,20.85
2025,구로구,18.55,6.0,2025.0,아파트,20.9
2025,양천구,43.2,3.0,1988.0,아파트,46.7
2025,구로구,18.55,19.0,2025.0,아파트,22.9
2025,양천구,59.43,8.0,2005.0,아파트,48.2
2025,구로구,18.55,17.0,2025.0,아파트,22.9
2025,노원구,59.59,8.0,2000.0,아파트,44.0
2025,구로구,18.55,16.0,2025.0,아파트,22.9
2025,구로구,18.55,5.0,2025.0,아파트,20.8
2025,서초구,55.45,5.0,1982.0,아파트,233.0
2025,구로구,18.55,19.0,2025.0,아파트,22.9
2025,광진구,84.69,5.0,2007.0,아파트,140.0
2025,구로구,18.55,10.0,2025.0,아파트,22.3
2025,동작구,104.7,8.0,1993.0,아파트,118.5
2025,구로구,18.55,8.0,2025.0,아파트,21.85
2025,구로구,18.55,7.0,2025.0,아파트,21.85
2025,구로구,18.55,6.0,2025.0,아파트,20.9
2025,중랑구,39.84,6.0,1996.0,아파트,39.0
2025,구로구,18.55,5.0,2025.0,아파트,20.8
2025,마포구,84.69,7.0,2003.0,아파트,141.0
2025,구로구,18.55,20.0,2025.0,아파트,22.9
2025,구로구,18.55,18.0,2025.0,아파트,22.9
2025,구로구,18.55,13.0,2025.0,아파트,22.5
2025,구로구,18.55,15.0,2025.0,아파트,22.5
2025,구로구,18.55,14.0,2025.0,아파트,22.5
2025,강북구,57.46,3.0,1994.0,아파트,46.5
2025,구로구,18.55,11.0,2025.0,아파트,22.4
2025,송파구,59.85,1.0,2013.0,아파트,118.0
2025,구로구,18.55,18.0,2025.0,아파트,22.9
2025,구로구,18.55,13.0,2025.0,아파트,22.5
2025,강서구,22.16,13.0,2025.0,아파트,37.4
2025,구로구,18.55,12.0,2025.0,아파트,22.4
2025,강서구,22.16,12.0,2025.0,아파트,37.0
2025,구로구,18.55,9.0,2025.0,아파트,22.0
2025,강서구,22.16,11.0,2025.0,아파트,36.8
2025,구로구,18.55,7.0,2025.0,아파트,21.85
2025,강서구,22.16,11.0,2025.0,아파트,37.0
2025,구로구,18.55,7.0,2025.0,아파트,21.85
2025,강서구,22.16,10.0,2025.0,아파트,36.8
2025,관악구,83.87,2.0,2004.0,아파트,78.0
2025,강서구,22.16,4.0,2025.0,아파트,35.75
2025,양천구,70.2,9.0,1987.0,아파트,186.0
2025,강서구,22.16,10.0,2025.0,아파트,36.65
2025,강동구,66.87,14.0,1983.0,아파트,140.0
2025,강서구,22.16,9.0,2025.0,아파트,36.8
2025,양천구,52.85,16.0,2020.0,아파트,85.0
2025,강서구,22.16,9.0,2025.0,아파트,36.8
2025,강서구,22.16,9.0,2025.0,아파트,36.8
2025,양천구,59.92,10.0,2001.0,아파트,94.0
2025,강서구,22.16,8.0,2025.0,아파트,36.8
2025,강동구,84.923,11.0,2019.0,아파트,151.0
2025,강서구,22.16,8.0,2025.0,아파트,36.8
2025,강서구,22.16,8.0,2025.0,아파트,36.65
2025,강동구,66.87,5.0,1983.0,아파트,141.5
2025,강서구,22.16,7.0,2025.0,아파트,36.45
2025,강서구,22.16,7.0,2025.0,아파트,36.65
2025,강서구,22.16,4.0,2025.0,아파트,35.75
2025,마포구,99.56,10.0,2008.0,아파트,129.0
2025,강서구,22.16,7.0,2025.0,아파트,36.65
2025,마포구,59.88,10.0,2001.0,아파트,77.0
2025,강서구,22.16,7.0,2025.0,아파트,36.65
2025,마포구,84.44,18.0,2014.0,아파트,222.0
2025,강서구,22.16,7.0,2025.0,아파트,36.45
2025,노원구,54.74,1.0,2004.0,아파트,44.5
2025,강서구,22.16,6.0,2025.0,아파트,36.45
2025,마포구,84.9,20.0,2000.0,아파트,126.0
2025,강서구,22.16,5.0,2025.0,아파트,35.75
2025,강남구,84.597,10.0,2023.0,아파트,390.0
2025,강서구,22.16,5.0,2025.0,아파트,36.1
2025,강남구,53.98,7.0,1983.0,아파트,275.0
2025,강서구,22.16,5.0,2025.0,아파트,36.1
2025,마포구,84.85,8.0,2004.0,아파트,144.0
2025,강서구,22.16,5.0,2025.0,아파트,35.75
2025,마포구,114.726,20.0,2014.0,아파트,260.0
2025,강서구,22.16,4.0,2025.0,아파트,36.1
2025,마포구,84.597,9.0,2014.0,아파트,220.0
2025,강서구,22.16,3.0,2025.0,아파트,36.1
2025,강서구,84.97,25.0,2005.0,아파트,109.5
2025,강서구,22.16,15.0,2025.0,아파트,37.55
2025,마포구,58.65,7.0,2010.0,아파트,112.0
2025,강서구,22.16,3.0,2025.0,아파트,35.75
2025,성동구,84.941,9.0,2002.0,아파트,212.0
2025,강서구,22.16,14.0,2025.0,아파트,37.55
2025,성북구,59.99,14.0,2010.0,아파트,100.5
2025,강서구,22.16,14.0,2025.0,아파트,37.55
2025,강서구,22.16,13.0,2025.0,아파트,37.4
2025,성북구,84.92,7.0,2010.0,아파트,126.0
2025,강서구,22.16,13.0,2025.0,아파트,37.4
2025,강동구,95.96,4.0,1982.0,아파트,116.0
2025,강서구,22.16,13.0,2025.0,아파트,37.4
2025,강서구,22.16,12.0,2025.0,아파트,36.8
2025,성동구,59.81,1.0,2011.0,아파트,60.0
2025,강서구,22.16,3.0,2025.0,아파트,35.75
2025,강남구,60.13,9.0,1983.0,아파트,295.0
2025,강서구,22.16,12.0,2025.0,아파트,36.8
2025,성북구,84.95,20.0,2010.0,아파트,115.0
2025,강서구,22.16,12.0,2025.0,아파트,36.8
2025,강서구,59.84,7.0,2008.0,아파트,90.0
2025,강서구,22.16,12.0,2025.0,아파트,36.8
2025,강서구,22.16,11.0,2025.0,아파트,36.8
2025,성북구,79.87,12.0,1988.0,아파트,48.8
2025,강서구,22.16,17.0,2025.0,아파트,37.55
2025,강서구,22.16,16.0,2025.0,아파트,37.55
2025,강남구,59.42,12.0,2014.0,아파트,164.0
2025,강서구,22.16,16.0,2025.0,아파트,37.55
2025,강서구,22.16,10.0,2025.0,아파트,36.65
2025,강서구,59.982,3.0,2017.0,아파트,121.5
2025,강서구,22.16,10.0,2025.0,아파트,36.65
2025,강서구,22.16,10.0,2025.0,아파트,36.65
2025,송파구,124.22,19.0,2008.0,아파트,386.0
2025,강서구,22.16,9.0,2025.0,아파트,36.65
2025,강남구,49.5,10.0,1993.0,아파트,140.0
2025,강서구,22.16,3.0,2025.0,아파트,35.75
2025,강서구,34.44,5.0,1993.0,아파트,50.75
2025,강서구,22.16,9.0,2025.0,아파트,36.65
2025,강동구,59.94,3.0,1995.0,아파트,105.5
2025,강서구,22.16,9.0,2025.0,아파트,36.65
2025,강서구,34.69,13.0,1992.0,아파트,53.5
2025,강서구,22.16,9.0,2025.0,아파트,36.65
2025,성북구,84.47,21.0,2022.0,아파트,119.0
2025,강서구,22.16,8.0,2025.0,아파트,36.65
2025,성북구,84.47,9.0,2022.0,아파트,117.0
2025,강서구,22.16,8.0,2025.0,아파트,36.65
2025,강서구,22.16,8.0,2025.0,아파트,36.65
2025,강서구,22.16,7.0,2025.0,아파트,36.45
2025,성북구,59.65,8.0,2010.0,아파트,71.8
2025,강서구,22.16,6.0,2025.0,아파트,36.25
2025,강동구,111.22,2.0,2008.0,아파트,162.0
2025,강서구,22.16,6.0,2025.0,아파트,36.25
2025,송파구,59.85,1.0,2013.0,아파트,118.0
2025,강서구,22.16,3.0,2025.0,아파트,35.75
2025,강서구,22.16,6.0,2025.0,아파트,36.25
2025,강서구,22.16,6.0,2025.0,아파트,36.25
2025,성동구,81.567,5.0,2003.0,아파트,161.0
2025,강서구,22.16,5.0,2025.0,아파트,35.75
2025,서초구,74.3,8.0,2006.0,아파트,262.0
2025,강서구,22.16,5.0,2025.0,아파트,35.75
2025,서대문구,59.4,9.0,1999.0,아파트,76.0
2025,강서구,22.16,5.0,2025.0,아파트,35.75
2025,성북구,84.975,2.0,2022.0,아파트,138.0
2025,강서구,22.16,4.0,2025.0,아파트,35.75
2025,강서구,51.86,11.0,2017.0,아파트,39.0
2025,강서구,22.16,17.0,2025.0,아파트,37.55
2025,강동구,59.981,5.0,2019.0,아파트,123.2
2025,강서구,22.16,4.0,2025.0,아파트,35.75
2025,성북구,59.928,8.0,2019.0,아파트,79.4
2025,강서구,22.16,3.0,2025.0,아파트,35.75
2025,성동구,84.932,8.0,2019.0,아파트,189.0
2025,강서구,22.16,16.0,2025.0,아파트,37.55
2025,강서구,22.16,15.0,2025.0,아파트,37.55
2025,동작구,84.97,20.0,2018.0,아파트,177.0
2025,강서구,22.16,15.0,2025.0,아파트,37.55
2025,중구,114.88,12.0,2002.0,아파트,147.0
2025,강서구,22.16,15.0,2025.0,아파트,37.55
